Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
9375dac5929f4ed6bb1d448820063b71,298.15,101.0,2,C1CCOCC1,0.217,CCCCCO,0.7829999999999999,0.6006,0.0,0.82419866566336,0.04721059589267722,ether,alcohol
7d75cb8ec33942f18c974b23e1409548,298.15,101.0,2,C1CCOCC1,0.526,CCCCCO,0.474,0.97,0.0,1.2144793552210302,0.05046650924020096,ether,alcohol
8634121704df43f9bad75627e2c47285,298.15,101.3,2,C1CCOCC1,0.49,CCCCO,0.51,0.92,0.0,1.0274233998679136,0.037638574810524156,ether,alcohol
3f00db350d2b4303ac37df69f1be55e8,298.15,101.3,2,C1CCOCC1,0.7959999999999999,CCCCO,0.204,0.698,0.0,0.8286053049006199,0.041505912571901,ether,alcohol
45b22b153d174729996ac18d71057797,298.15,101.3,2,C1CCOCC1,0.28800000000000003,CCCCO,0.7120000000000001,0.691,0.0,0.8612677703215681,0.03627742454552592,ether,alcohol
893a3782d6d94f66944a52f7e010d84e,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5975323340941401,0.04423189872867067,ether,alcohol
e1187115d4904a47a4616796f90f0f14,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5975323340941401,0.04423189872867067,ether,alcohol
e6ad49c1c1fb4ebab218e85d4297229f,303.15,101.0,2,CC(C)OC(C)C,0.254,CC(C)CO,0.746,0.2893,0.0,0.3148912436569731,0.04420537359487608,ether,alcohol
4d5c7029b5384542ab5a75a8454feb79,303.15,101.0,2,CC(C)OC(C)C,0.5,CC(C)CO,0.5,0.4669,0.0,0.6507134127759002,0.04084303198190129,ether,alcohol
905b223c580b4aaa9dd8709bb361f686,303.15,101.0,2,CC(C)OC(C)C,0.769,CC(C)CO,0.231,0.414,0.0,0.5711222415231738,0.04456656818669733,ether,alcohol
5be98a164e3b4ce9aac8e50eff461497,298.15,101.0,2,CCOC(C)(C)CC,0.2005,CCCCO,0.7995,0.251,0.0,0.2865019675699685,0.04371838568510751,ether,alcohol
d9c7dbdfff784f2d872233fbabfdfbcb,298.15,101.0,2,CCOC(C)(C)CC,0.7009,CCCCO,0.2991,0.6157,0.0,0.7302278312337265,0.04657390104795107,ether,alcohol
33b26050a58b4796923257ab1c4d300e,298.15,101.0,2,CCOC(C)(C)CC,0.5023,CCCCO,0.4977,0.5669,0.0,0.6366438122908349,0.04251243480677681,ether,alcohol
