Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
53a0e81b49d3418e87a21f1c614a79a1,298.15,101.3,2,OCCO,0.5229,CCCO,0.4771,0.60422,0.0,0.7894942847956088,0.04294128023881925,alcohol,alcohol
5c15ac51ad084652b350fe43412fb1a0,300.0,101.0,2,OC1CCCCC1,0.4614,CCCO,0.5386,0.0946,0.0,-0.07334566525780417,0.0442724831535677,alcohol,alcohol
596b881cd9aa4fe5b1ebe0d2e1db0e7a,300.0,101.0,2,OC1CCCCC1,0.2326,CCCO,0.7674,0.0631,0.0,-0.06293609352353613,0.03992508432414785,alcohol,alcohol
684a226e030340249fdfdf010f1fba94,300.0,101.0,2,OC1CCCCC1,0.7223,CCCO,0.2777,0.0859,0.0,0.04640789853664273,0.05143766693935871,alcohol,alcohol
49f5b54abb8644db87b07152bd58cba4,298.15,101.3,2,CCC(C)(C)O,0.7313,CCCCO,0.2687,-0.6067,0.0,-0.599051489102786,0.05371737661804576,alcohol,alcohol
91f4ed0f852e491abd2f955a45d4a152,298.15,101.3,2,CCC(C)(C)O,0.2702,CCCCO,0.7298,-0.6497,0.0,-0.5279857382121538,0.053144802784692684,alcohol,alcohol
1aed42a3d1ec4701a4940ac2798a23bc,298.15,101.3,2,CCC(C)(C)O,0.4609,CCCCO,0.5391,-0.8,0.0,-0.5782893191128462,0.05097402958511603,alcohol,alcohol
61189005b85a4ce28067af2c8e801283,298.15,101.3,2,OCCO,0.225,CCCCO,0.775,0.6030800000000001,0.0,0.7748091382673081,0.04806111938449599,alcohol,alcohol
a394dcbab01d4bfa97eed225ff3c05a1,298.15,101.3,2,OCCO,0.7527,CCCCO,0.2473,0.55438,0.0,0.7316344693195944,0.048796146382368885,alcohol,alcohol
27c3a8d3fe0a4a47bb05c2c5fb683a58,308.15,101.3,2,OCCO,0.5223,CCCCO,0.4777,0.7730600000000001,0.0,0.9418135967170613,0.03986095839709524,alcohol,alcohol
1a4c5115e6a747dfbfe4bfa2532effd8,298.15,101.3,2,CCC(C)(C)O,0.7278,CCCCCO,0.2722,-0.5306,0.0,-0.5992584319466383,0.07065956915310977,alcohol,alcohol
2d339309eef1429c9260222af223e111,298.15,101.3,2,CCC(C)(C)O,0.4566,CCCCCO,0.5434,-0.6845,0.0,-0.7250664277073433,0.06222718768552002,alcohol,alcohol
4a7e0a3329e5475aa5c1074d942346b3,298.15,101.3,2,CCC(C)(C)O,0.27,CCCCCO,0.73,-0.5687,0.0,-0.477170844486114,0.06894104916745106,alcohol,alcohol
893a3782d6d94f66944a52f7e010d84e,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5905663548294058,0.04239611572530198,alcohol,alcohol
e1187115d4904a47a4616796f90f0f14,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5905663548294058,0.04239611572530198,alcohol,alcohol
b319cb44c9d043d785cae708080686b0,308.15,101.325,2,OCCOCCO,0.7658,CCO,0.2342,0.1743,0.0,0.3562325404239317,0.053200591727000215,alcohol,alcohol
e2225282f15e463680d5dc5f36ad8793,308.15,101.325,2,OCCOCCO,0.2663,CCO,0.7337,0.2635,0.0,0.5394778417132855,0.03610380919602161,alcohol,alcohol
