Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol)
eb142d91da654295bfb7b061181f09ee,298.15,101.0,2,CCOC(C)(C)CC,0.5013,CCC(C)(C)O,0.4987,0.8937,0.0,1.1200162873077417,0.043983544955206066
3cd1a767858c47a6b129c47144bc1b1c,298.15,101.0,2,CCOC(C)(C)CC,0.2006,CCC(C)(C)O,0.7994,0.448,0.0,0.7420989114568819,0.0488347179411997
338ccb1211da4e86bc58a45d1ea8ea48,298.15,100.0,2,CCCCC(=O)OC,0.5232,COC=O,0.4768,0.409,0.0,0.36383370789116043,0.03558289253310773
20f418e42b7c4c65abc85ef87ec48335,298.15,100.0,2,CCCCC(=O)OC,0.2533,COC=O,0.7467,0.379,0.0,0.2973124728258725,0.03460476087363718
56168aaf8275482eb158d5cbcc2cc3b2,298.15,100.0,2,CCCCC(=O)OC,0.7968,COC=O,0.2032,0.219,0.0,0.1621269579719069,0.04642173110976417
49f5b54abb8644db87b07152bd58cba4,298.15,101.3,2,CCC(C)(C)O,0.7313,CCCCO,0.2687,-0.6067,0.0,-0.5631304469923979,0.05397277428879324
91f4ed0f852e491abd2f955a45d4a152,298.15,101.3,2,CCC(C)(C)O,0.2702,CCCCO,0.7298,-0.6497,0.0,-0.43634517190967514,0.044989331947467966
1aed42a3d1ec4701a4940ac2798a23bc,298.15,101.3,2,CCC(C)(C)O,0.4609,CCCCO,0.5391,-0.8,0.0,-0.5327536389013936,0.05376175183275604
7ff467c88e1c4bc096e397b545494f31,298.15,101.0,2,CCOC(C)=O,0.7988,CCCCOC(C)=O,0.2012,0.0524,0.0,0.1342287870089347,0.0396396487552082
08a524ede2784dcca3f5a4820a2c6f6f,298.15,101.0,2,CCOC(C)=O,0.2993,CCCCOC(C)=O,0.7007,0.0594,0.0,0.17960328726287855,0.043300172339196
dc4e1fcbf32b42328e33711a3730da06,298.15,101.0,2,CCOC(C)=O,0.4982,CCCCOC(C)=O,0.5018,0.076,0.0,0.15058037686366355,0.04213319783018428
db44cdfde0244afebe2a6d52c09ee329,291.15,101.32,2,CCCOC=O,0.7533,CCCCCC,0.2467,0.8147,0.0,1.1386364231072577,0.03352269196630462
612e78f4f3e3451bb7b772ebd2c74957,291.15,101.32,2,CCCOC=O,0.2656,CCCCCC,0.7344,0.9832,0.0,1.3744001226953628,0.04430103765437578
262a91f23ead4b7fb65d9464abdf5930,291.15,101.32,2,CCCOC=O,0.4941,CCCCCC,0.5059,1.215,0.0,1.5284600133840769,0.04092025592850317
61189005b85a4ce28067af2c8e801283,298.15,101.3,2,OCCO,0.225,CCCCO,0.775,0.6030800000000001,0.0,0.6273152657951826,0.03938367707163539
a394dcbab01d4bfa97eed225ff3c05a1,298.15,101.3,2,OCCO,0.7527,CCCCO,0.2473,0.55438,0.0,0.6467712778984236,0.04270454918438344
27c3a8d3fe0a4a47bb05c2c5fb683a58,308.15,101.3,2,OCCO,0.5223,CCCCO,0.4777,0.7730600000000001,0.0,0.7532197691067708,0.03840661079844967
75a0ba959ee0457ca6edb1ba850609c0,298.15,101.0,2,C1CCOCC1,0.722,CCCCCO,0.278,0.8628,0.0,1.1387994454488108,0.041635541647906296
9375dac5929f4ed6bb1d448820063b71,298.15,101.0,2,C1CCOCC1,0.217,CCCCCO,0.7829999999999999,0.6006,0.0,0.82419866566336,0.04721059589267722
7d75cb8ec33942f18c974b23e1409548,298.15,101.0,2,C1CCOCC1,0.526,CCCCCO,0.474,0.97,0.0,1.2144793552210302,0.05046650924020096
2e9b3f728d7b4081b9d755ee6d8e0623,313.15,101.0,2,CCCO,0.2005,CCCOC(C)=O,0.7995,1.042,0.0,0.3843364248726715,0.04492400736894567
b8767bb5b4604eb6b7e385f41e8fc8f3,313.15,101.0,2,CCCO,0.7006,CCCOC(C)=O,0.2994,1.208,0.0,0.4882844162422728,0.03989065088832898
e87da9f486cd446884619792bc0d809c,313.15,101.0,2,CCCO,0.5,CCCOC(C)=O,0.5,1.4680000000000002,0.0,0.5994723805710507,0.037116060358376585
1a4c5115e6a747dfbfe4bfa2532effd8,298.15,101.3,2,CCC(C)(C)O,0.7278,CCCCCO,0.2722,-0.5306,0.0,-0.3999880988946096,0.05021931043949751
2d339309eef1429c9260222af223e111,298.15,101.3,2,CCC(C)(C)O,0.4566,CCCCCO,0.5434,-0.6845,0.0,-0.4793816574134837,0.053307766982283566
4a7e0a3329e5475aa5c1074d942346b3,298.15,101.3,2,CCC(C)(C)O,0.27,CCCCCO,0.73,-0.5687,0.0,-0.39705581563288916,0.050006129870055815
a6c240f9ddce40269671405b48f50574,298.15,101.3,2,CC(=O)CC(C)C,0.7086,CCCCCCO,0.2914,1.31,0.0,0.386147377186866,0.05380106609515802
90d640cd91a447ddbc25201954ace968,298.15,101.3,2,CC(=O)CC(C)C,0.2004,CCCCCCO,0.7996,0.9774,0.0,0.33694833515592393,0.05192251146215959
86d44eeeb7914ab38b5e1ed746e45dca,298.15,101.3,2,CC(=O)CC(C)C,0.5082,CCCCCCO,0.4918,1.5105,0.0,0.47175980840682996,0.04712974694753596
0d961526389142fbb2708bd461c73734,298.15,100.0,2,CCCCC(=O)OC,0.264,CO,0.736,0.736,0.0,0.004376059478715888,0.033243243157692705
a6441769b7ec4a0998feedba3d1020e1,298.15,100.0,2,CCCCC(=O)OC,0.7931,CO,0.2069,0.812,0.0,-0.07352595804320572,0.04518623779815836
ea6e3a38a0c74e92a115332feafbdeb2,298.15,100.0,2,CCCCC(=O)OC,0.5081,CO,0.4919,1.091,0.0,0.014157098800602341,0.02962415349695764
8634121704df43f9bad75627e2c47285,298.15,101.3,2,C1CCOCC1,0.49,CCCCO,0.51,0.92,0.0,1.0274233998679136,0.037638574810524156
3f00db350d2b4303ac37df69f1be55e8,298.15,101.3,2,C1CCOCC1,0.7959999999999999,CCCCO,0.204,0.698,0.0,0.8286053049006199,0.041505912571901
45b22b153d174729996ac18d71057797,298.15,101.3,2,C1CCOCC1,0.28800000000000003,CCCCO,0.7120000000000001,0.691,0.0,0.8612677703215681,0.03627742454552592
ba26e10fb13c41ce8be97d47cfe16ff4,298.15,101.3,2,CC(=O)CC(C)C,0.5,CCO,0.5,1.1663,0.0,0.11672403434284107,0.03996974345334815
766b87e1f2b54c53856050fdbf1f78bf,298.15,101.3,2,CC(=O)CC(C)C,0.7954,CCO,0.2046,0.9703,0.0,0.10307874109120974,0.04114174923075388
34f0d30e780147fcb37eac4302646dd1,298.15,101.3,2,CC(=O)CC(C)C,0.2369,CCO,0.7631,0.7082,0.0,0.13897456738216984,0.03475698184706839
c0945cfc2fe84a1d85186020d93ed24d,298.15,101.3,2,CC(=O)CC(C)C,0.503,CCCCCO,0.4970000000000001,1.4273,0.0,0.38808563167585675,0.04496953171837768
852cb90232b74a45a62098c82a42e2de,298.15,101.3,2,CC(=O)CC(C)C,0.7007,CCCCCO,0.2993,1.2661,0.0,0.29848977282856026,0.04294703796570799
09cb89b444744b408a868fa1a94375e5,298.15,101.3,2,CC(=O)CC(C)C,0.2043,CCCCCO,0.7957,0.9379,0.0,0.23152945800629254,0.05690269489931051
a9015718f7c34ee6975ed7355792f21b,291.15,101.0,2,CCCOC(C)=O,0.5088,CCCCC,0.4912,1.031,0.0,1.202128808656056,0.03235091590856821
ee1d66d2cc194ee89450199ced579bf5,291.15,101.0,2,CCCOC(C)=O,0.7812,CCCCC,0.2188,0.636,0.0,0.7890885231420874,0.042800496083520344
4ac32f3052924b76b5a525d3919d1c85,291.15,101.0,2,CCCOC(C)=O,0.2753,CCCCC,0.7247,0.78,0.0,1.0687021173431646,0.04253786575901195
4ddec0c2fdd7476aaac9d710b9b91f55,303.15,101.0,2,C1COCCO1,0.47200000000000003,O=CO,0.528,-1.6769999999999998,0.0,1.157845530519019,0.031660302659566056
e1c8ca3dacbb407dbe1ac72a9b16fc24,303.15,101.0,2,C1COCCO1,0.225,O=CO,0.775,-0.8134,0.0,1.2829517561082096,0.02810892006587956
f953ed2378de4535b9a1746a829fe973,303.15,101.0,2,C1COCCO1,0.762,O=CO,0.23800000000000002,-1.148,0.0,0.7930333218706096,0.03683128794749915
893a3782d6d94f66944a52f7e010d84e,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5975323340941401,0.04423189872867067
e1187115d4904a47a4616796f90f0f14,298.15,101.0,2,CCO,0.4963,OCCOCCO,0.5037,0.262,0.0,0.5975323340941401,0.04423189872867067
b319cb44c9d043d785cae708080686b0,308.15,101.325,2,OCCOCCO,0.7658,CCO,0.2342,0.1743,0.0,0.4122352376413261,0.06014503646064533
e2225282f15e463680d5dc5f36ad8793,308.15,101.325,2,OCCOCCO,0.2663,CCO,0.7337,0.2635,0.0,0.5781589783406531,0.037270996268396826
121c5e11a36a4a978341b8b89a1e00e9,298.15,101.3,2,CC(=O)CC(C)C,0.4967,CCCCO,0.5033,1.3842,0.0,0.31310556963713765,0.042827486081717644
e385bedaf1594d73a261377627c41b3d,298.15,101.3,2,CC(=O)CC(C)C,0.7978,CCCCO,0.2022,0.9958,0.0,0.18972485317066656,0.04347637947422662
c69c25bb234240cda1a5a81bbbc6168b,298.15,101.3,2,CC(=O)CC(C)C,0.2999,CCCCO,0.7001,1.1379,0.0,0.24494631979477788,0.04303137620908895
f8f41ff043d244aeb8bde4c29cf67657,298.15,101.325,2,C1CCOC1,0.7498,C1CCCCC1,0.2502,0.52892,0.0,0.7078176396099707,0.0384848385306183
5f2ec53c06754b759273fd011a4454dd,298.15,101.325,2,C1CCOC1,0.2499,C1CCCCC1,0.7501,0.58532,0.0,0.8695030692542787,0.04457123992030568
b0e0ff11d0ef4807932ae08601f88fb2,298.15,101.325,2,C1CCOC1,0.4999,C1CCCCC1,0.5001,0.7299800000000001,0.0,1.03089672038044,0.036176909550796985
e6ad49c1c1fb4ebab218e85d4297229f,303.15,101.0,2,CC(C)OC(C)C,0.254,CC(C)CO,0.746,0.2893,0.0,0.3148912436569731,0.04420537359487608
4d5c7029b5384542ab5a75a8454feb79,303.15,101.0,2,CC(C)OC(C)C,0.5,CC(C)CO,0.5,0.4669,0.0,0.6507134127759002,0.04084303198190129
905b223c580b4aaa9dd8709bb361f686,303.15,101.0,2,CC(C)OC(C)C,0.769,CC(C)CO,0.231,0.414,0.0,0.5711222415231738,0.04456656818669733
15e4ca722c7149b8bb22f7d75ec24c3b,298.15,101.0,2,C1CCCC1,0.294,CCCCO,0.706,0.2667,0.0,0.30588428653619104,0.0500533560932356
94328e9746fc4416b681f3755bffd7c8,298.15,101.0,2,C1CCCC1,0.7959999999999999,CCCCO,0.204,0.4873,0.0,0.7120553040759887,0.04352150200480319
96f9498aca19461a8b534fca0850f163,298.15,101.0,2,C1CCCC1,0.493,CCCCO,0.507,0.4356,0.0,0.5803896269165847,0.041998643766674386
cccf3a376140499bb889fccde02ac6f9,303.0,101.0,2,CCCCO,0.769,CCC(C)=O,0.231,1.123,0.0,0.4070366100501488,0.043932958624769806
68b627eb1c9c4053beee2b97a597082d,303.0,101.0,2,CCCCO,0.289,CCC(C)=O,0.711,1.177,0.0,0.4484168105691353,0.03839652054514876
f826b5e8f8b641b48c8c8301eba64e00,303.0,101.0,2,CCCCO,0.514,CCC(C)=O,0.486,1.467,0.0,0.528371868122882,0.03752310101954841
5be98a164e3b4ce9aac8e50eff461497,298.15,101.0,2,CCOC(C)(C)CC,0.2005,CCCCO,0.7995,0.251,0.0,0.2865019675699685,0.04371838568510751
d9c7dbdfff784f2d872233fbabfdfbcb,298.15,101.0,2,CCOC(C)(C)CC,0.7009,CCCCO,0.2991,0.6157,0.0,0.7302278312337265,0.04657390104795107
33b26050a58b4796923257ab1c4d300e,298.15,101.0,2,CCOC(C)(C)CC,0.5023,CCCCO,0.4977,0.5669,0.0,0.6366438122908349,0.04251243480677681
bc3e21db073c48599407d6b78c92aa29,298.15,100.0,2,CC(=O)O,0.5,CCOC(C)=O,0.5,0.0,0.0,-1.2911272922258519,0.027244370597411426
