Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
df98d0f37a1f4268b46040b4d8892204,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.3721489531952287,0.0,0.1503710440897475,0.03439344711440815,0.049185440967199096,0.03333333333333333,0.392061173213643,0.01066614895243534,-13.621080051162695,8.114129166513115,-6.318424656350071,-0.1837078329320374,-15.769502714111967,0.677785387102093,-0.2032492320176185,3.498620379145524,-0.346914917674714,0.9593339313848372,-0.5752835574101157,0.26254890121670893
1786c7a811fb4e20a27ca9bee9ae7684,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.26624539407202263,0.0,0.1121189154690538,0.03162153168152511,0.023754971406551417,0.03333333333333333,0.392061173213643,0.005151403716235676,-12.616251060891678,5.6869266728440735,-0.022695857298654178,0.031526842896671244,-18.857545787514397,-0.10705555000461413,-0.5571373155980195,0.9502712369345622,-0.21067692563611723,0.12107519129180287,-1.2551463334449204,-0.7934427505964213
ba79de4bf49f4fe1ba2ea5257bc5035d,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8339999999999999,0.0,0.3213826038486522,0.03429306893861611,0.2627765948369876,0.03333333333333333,0.392061173213643,0.05698463298548466,1.9441857148392958,-0.35895391940342136,-1.3217594388772174,-0.41739465794608416,1.1518105226597861,1.0896089433419172,1.3292758649707657,2.914528985817855,-0.7424456236751479,-0.5377524265799276,-0.13083427814504614,-0.018950917701307964
aea8651e173943c1960599fde88d813b,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,1.0679999999999998,0.0,0.414214854649869,0.037146312173163706,0.42743501628049174,0.03333333333333333,0.392061173213643,0.09269176938303195,9.43269118191981,-0.7857026879963439,-0.12322992155983524,0.2635163516048966,-47.85358463143097,1.3913295996232267,-5.460838961332754,1.4969979455677827,-5.9899721450079255,1.2743848279104717,-0.394577455645047,7.012810824017251
9f75ec23ab86466e9e704f1b14b98cc6,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8669999999999999,0.0,0.22740354175864932,0.04991141371339722,0.40908362939487974,0.03333333333333333,0.392061173213643,0.0887121643991864,-74.54245971060007,-2.108246383942416,-0.2711523688770215,0.11859128692261357,0.7071891466026587,-0.2823112067267711,-2.2598225557349636,1.6603014370650042,-0.1058663846666512,0.9378395775213916,-1.230088340341556,12.566635028071014
1fa76e84d8a6483d8991179a87acefe7,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.6639999999999999,0.0,0.5537690573276584,0.04694669297490141,0.012150860722433054,0.03333333333333333,0.392061173213643,0.002634984821061113,1.0120059606041354,-0.046084976988949776,0.03566882058713662,-0.02189732212596474,0.5887347282474882,0.22055892065041,0.08382602750497477,-0.03198031557659046,0.08044090169995922,0.14129034485456948,-0.15224332561052478,-0.29024923872291686
0f9ee64978b24b13b9ea3be59a8a976f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.4619999999999999,0.0,0.3885484149875504,0.03964870064788051,0.0053951353408411,0.03333333333333333,0.392061173213643,0.0011699664785426065,2.470541494015395,1.5139556295575431,-2.149819799874762,0.0051140345136332244,0.3637124071212198,-0.048283113015955864,0.0793213105059746,-0.024341589354503645,-1.0283482607618526,0.037827333667394616,-0.12084501910316187,-0.16905730141532088
ed280fd718274af7afcb57fa4bac5596,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.539,0.0,0.30372315341567874,0.04512223270790717,0.05535519453866226,0.03333333333333333,0.392061173213643,0.012004095899722688,-16.616238614934314,5.214113409052545,-2.419206915172664,-0.15472581274348562,-3.1928632426164656,-0.20498482375649074,0.4009468566407205,0.817930320238628,0.022183015365695922,0.3442150323999125,-1.1533657906396528,-0.821719647034006
aad9bc4911e94ac5a09149c6679e3ced,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,-0.0036212708440857,0.0,-0.08610007034456599,0.03776349708102846,0.006802752367040427,0.03333333333333333,0.392061173213643,0.001475216417837419,-4.926166455014263,-0.20371100866705594,-0.14704389903485127,-0.12197876153816115,-8.400556444112226,-0.07820705386656061,-0.1590524446568804,-0.26624857874963603,-0.4658640127653241,0.09903132629326093,-0.5471304743205783,-0.20937191726828908
64d70fa7022d441da678fd90df8d1606,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.05737387812808593,0.0,-0.08485536866689353,0.04166003955956671,0.020229158643867172,0.03333333333333333,0.392061173213643,0.004386810711361183,-6.819011374209663,1.3915093306124575,-0.1059736694339427,-0.28812310778517225,-6.050167727568717,0.3783539081082932,0.1226972202420239,2.7641677073127267,-1.8679576673875418,0.3468761702745847,-0.2682604675543709,1.4529209059718446
faa57ed4b9144f9986295f8d5279843c,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,0.07288933102296014,0.0,-0.1388704923995708,0.042944135756637886,0.04484222281594148,0.03333333333333333,0.392061173213643,0.009724296834750186,-6.899011296887326,1.7537497697157676,-8.779251978110551,-0.07955107458007017,-6.430479767039134,0.907890665215117,-0.07418736516795577,5.573386050307466,-4.052627872752358,-0.3302673147825328,0.026999625778575193,0.09565393779228426
c9bfc1d4c1ca48008e71f805627e73c0,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.3974578198463092,0.0,0.26975827041642875,0.04216858149630633,0.016307174924594475,0.03333333333333333,0.392061173213643,0.0035363057302899297,-2.87368065189366,0.09146709257591086,-3.670342473636127,-0.2741055009137677,-1.8084644809499941,0.019948603118174892,-1.1484427172619482,2.054901110297159,-0.30829262403524366,0.5325537054482925,-0.20503046277845385,-0.13423584446892456
c58edda3f5f049b89a095530bc616406,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,0.2454377035134918,0.0,0.06081779247109427,0.04017673852126418,0.03408451155330278,0.03333333333333333,0.392061173213643,0.007391424577060847,5.2571709995831375,-0.2958283116162463,0.19683894362283674,-0.025689240577822618,-18.666952420063122,0.43805161194897074,-1.7054175527827942,5.393173767561728,-0.04575129413776811,1.5778194636312175,-0.37832385168361227,-0.6850035949262335
07ebc3a0a7924bd1bb01facd4c1f3765,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.2869031980959562,0.0,0.15782834192270964,0.04099674739331485,0.01666031849614429,0.03333333333333333,0.392061173213643,0.0036128869677796425,-2.759575944979256,-0.23739874804143737,-0.18812854548465535,-0.04510559047370932,-15.785866530005077,-0.24335197746624224,-0.5630404733425716,0.6735943323981998,-0.7292501385661458,-0.1018313012549986,-0.9374570191965871,-1.504454057735882
02d8871d5c254eedb29373806cebc29b,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,-0.2108498144115778,0.0,-0.5311029397356901,0.028649155008597178,0.10256206427986159,0.03333333333333333,0.392061173213643,0.02224118017377912,-1.3045784215321752,-0.24132354916964383,-0.3194966003206753,-0.3508579732774349,-11.592760423101137,-0.21586516522630914,-0.2873425142398795,2.4668112668151334,-0.2907364559595081,0.6114523540152939,0.5146667245879305,0.05078140993541821
692fa421fc474af8a160fc36fe0b5a7a,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5004,CO,0.4996,-0.194141892914832,0.0,-0.40519483431731806,0.033084336189983535,0.044543344074641215,0.03333333333333333,0.392061173213643,0.009659483241322186,-9.347101287186698,6.712671576258379,-0.4186463773871849,-0.5425477730103692,-20.254645456039956,-0.47928177245553766,-0.31152507303691906,3.3396943488916717,-3.115242543054652,-0.9848414927283778,0.3908341675970875,0.018782483926149136
8e8b9db2d88c497ab95cd4e67d5ac447,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7978,CO,0.2022,-0.08519257781293453,0.0,-0.16971422874219633,0.04394624178461438,0.007143909475807981,0.03333333333333333,0.392061173213643,0.0015491983211555896,0.38604024510721263,-0.43719382485862524,0.07361426604901065,-0.14671757302378827,0.13203470137729365,-0.016210148433008314,0.052439101237328305,2.449664182247267,-1.572297472424524,0.6431978986399846,-0.20596636529991572,0.37159304461638304
010bf4c6b731419cab8fca1e177d8ab1,298.15,101.3,2,CC(=O)O,0.7031,CCO,0.2969,-0.4374756241071118,0.0,-0.19569056343459368,0.02330453981933681,0.058460015564413284,0.03333333333333333,0.392061173213643,0.012677394397816837,5.990320407184927,-0.11347958854803185,0.6447761238173009,0.24783214081807206,6.06448404037717,-0.17550600325161586,0.10547756404975152,-0.3141948164631072,,,0.59441193314546,-1.0235144930388227
95b301edb2544d20b25fb8781037e692,298.15,101.3,2,CC(=O)O,0.4961,CCO,0.5039,-0.4691196354165861,0.0,-0.1933643184454574,0.027651079058540837,0.07604099483784764,0.03333333333333333,0.392061173213643,0.01648993201001765,8.161694951684966,-3.318330497447997,3.8766654895484924,-0.09090826908112726,14.908249615336343,-0.39765275325203125,0.39316300136447685,0.3670775435817989,,,0.5054841502774479,-2.3616116925938972
09a6c8bf67374317bf8b38803003dbf9,298.15,101.3,2,CC(=O)O,0.2971,CCO,0.7029,-0.3709762198426958,0.0,-0.15444928935241975,0.025978353242458983,0.04688391162754083,0.03333333333333333,0.392061173213643,0.010167048928679003,10.561230877932106,-1.698005490692607,0.2539098982011337,-0.0051709135215741485,14.71901539438496,-0.18157402655272561,0.10074364060112272,-0.13474856717828051,,,-0.16700454867394796,-1.298195718704251
