Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,p,3.652179468769231e-05,0.009289235499843155,3.606177815523484e-07,0.005028906028580729,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,RMSE,5.601572019342884,0.4366355825227947,4.741298721555681,6.44249753646697,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,MSE,-0.3302399871496817,1.7912793108688323,-3.8815779843443052,3.299053436199164,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,MUE,5.432000531652361,0.4443616957032746,4.610729261350073,6.329039249193242,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,Tau,0.7999999999999999,0.1670028474506319,0.2771739468734333,0.9067647005823629,alcohol
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,Slope,1.3693307990297943,0.051226433949440604,1.2822161648277377,1.4835927470164756,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,Intercept,-9.728532026986002,2.4110652564995965,-15.251427199843661,-5.835617718761384,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,R,0.955109057173425,0.019171960610796176,0.9094754892049649,0.9845071154144618,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,R^2,0.9122333110947087,0.036302949701164086,0.8271456654646102,0.9692542603017044,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,p,2.9650442307168326e-15,6.898926594331179e-11,3.482137053775118e-21,2.188506874672699e-11,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,RMSE,8.341332267585221,1.0281624471584045,6.183028425098248,10.210849434232339,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,MSE,6.5957084094265905,0.9675284551500987,4.764575909375694,8.474304194974271,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,MUE,6.5957084094265905,0.9675284551500987,4.764575909375694,8.474304194974271,ester
h_mix_rho_x_rho_pure_h_vap,Pure Enthalpy Of Vaporization,Tau,0.9340659340659341,0.032488455088485114,0.8208552682889901,0.9456755413789367,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,Slope,0.7121338485967141,0.11305311332901341,0.5574832667978724,0.9892366048293486,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,Intercept,19.307346851146995,8.091592405057286,0.90132092034046,31.988673498975842,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,R,0.9264889683664638,0.05066987531836967,0.8111843865001978,0.9888354633250034,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,R^2,0.8583818085047543,0.08442524721226587,0.6580201089017023,0.9777955735291741,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,p,0.00011682962821022664,0.0151719030153277,6.94304419848703e-08,0.004548032900979986,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,RMSE,7.083385226866968,1.4640133662719685,3.6700503507586646,9.51798230226959,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,MSE,1.1193876731845875,2.286245433268993,-2.9522996677448985,5.971747153166241,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,MUE,5.5695248022290205,1.4176044593206294,2.968373300630187,8.35162453116525,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,Tau,0.7999999999999999,0.17133384875223448,0.2771739468734333,0.9067647005823629,alcohol
h_mix_v_excess,Pure Enthalpy Of Vaporization,Slope,1.393017876191744,0.04417078621717818,1.318877033418598,1.4928298657653225,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,Intercept,-5.08117904959839,1.8988895865948248,-9.220043091182063,-1.7843253418764462,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,R,0.9804111872362766,0.007376720888262916,0.9623947140340423,0.9913830749773248,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,R^2,0.9612060960580454,0.014401715080512996,0.9262035856006661,0.982840401351496,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,p,7.114946390346862e-20,2.928296419556626e-15,1.9443138999551046e-24,3.286966673016427e-16,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,RMSE,13.046200022582426,0.8862871153093049,11.248037474950483,14.795874716660984,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,MSE,12.290018596565712,0.8411515303223427,10.670661814363289,14.02885837200713,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,MUE,12.290018596565712,0.8411515303223427,10.670661814363289,14.02885837200713,ester
h_mix_v_excess,Pure Enthalpy Of Vaporization,Tau,0.9560439560439562,0.030979351462726082,0.8295399485780146,0.951253300664812,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,Slope,0.7416463581156124,0.1001316027819714,0.6003129608439787,0.9781279355176791,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,Intercept,17.628547529919018,7.242937329437001,2.2302965882893275,29.13565022964206,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,R,0.9379432693311254,0.03803212047322247,0.8438311348254294,0.990206384010145,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,R^2,0.87973757648356,0.06716446471769226,0.7120509841007719,0.9805086829344468,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,p,6.017548816712738e-05,0.003356026639829021,4.059808515380454e-08,0.002185543386404915,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,RMSE,6.587822145695869,1.2827328154959172,3.699940385945168,8.866520300202229,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,MSE,1.3052477283796435,2.0126476123752437,-2.6229594549773636,5.283058709216343,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,MUE,5.111331571310359,1.2557981832767606,2.693963230564153,7.6376117781440644,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,Tau,0.7999999999999999,0.1610349456975941,0.2771739468734333,0.9067647005823629,alcohol
openff-1.0.0,Pure Enthalpy Of Vaporization,Slope,1.4710052198825472,0.047401459436906004,1.3951312808890646,1.576794103410255,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,Intercept,-7.777018241536396,2.075570965723569,-12.314271550474771,-4.525805301341492,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,R,0.9788156366150754,0.007608813590809677,0.9605190924683223,0.9907585960136545,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,R^2,0.9580800504821754,0.014847874257464606,0.9225969269961696,0.9816025955749478,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,p,1.9515116348438937e-19,3.1542820586666066e-15,4.536423879518356e-24,5.833330346209639e-16,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,RMSE,14.00441202108609,1.0004269187578427,12.06996827782014,15.830378567390113,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,MSE,13.041181801259976,0.9499567188259852,11.302854367999332,14.919746628721914,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,MUE,13.041181801259976,0.9499567188259852,11.302854367999332,14.919746628721914,ester
openff-1.0.0,Pure Enthalpy Of Vaporization,Tau,0.9560439560439562,0.029255609114809882,0.8492101857306847,0.9581798640711818,ester
rho_pure_h_vap,Pure Enthalpy Of Vaporization,Slope,0.8882027384501062,0.1313749486819322,0.7435690650423779,1.1431335605530049,alcohol
rho_pure_h_vap,Pure Enthalpy Of Vaporization,Intercept,8.870035695768884,7.932235961987314,-7.397275601364456,20.303111892009007,alcohol
