Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI
h_mix_rho_x,Binary Enthalpy Of Mixing,Slope,1.0396793025124225,0.03508591722176627,0.9737756751608698,1.1141098998279235
h_mix_rho_x,Binary Enthalpy Of Mixing,Intercept,-0.0007236872250471205,0.02945885414337556,-0.06144911409674107,0.052904461531475766
h_mix_rho_x,Binary Enthalpy Of Mixing,R,0.9674497715760354,0.011601084525643828,0.9390491735104326,0.9836742107016193
h_mix_rho_x,Binary Enthalpy Of Mixing,R^2,0.9359590605225231,0.022264591527847117,0.8818133502706266,0.9676149527994538
h_mix_rho_x,Binary Enthalpy Of Mixing,p,4.1494956274629163e-44,5.379504131701192e-29,1.399487745720736e-54,1.265913100377899e-34
h_mix_rho_x,Binary Enthalpy Of Mixing,RMSE,0.21388116098908702,0.03177166394488835,0.15960910473509457,0.2838599157766797
h_mix_rho_x,Binary Enthalpy Of Mixing,MSE,0.010189740751094903,0.026088157088774554,-0.04288650797025799,0.05913942908295221
h_mix_rho_x,Binary Enthalpy Of Mixing,MUE,0.14322084681712877,0.01894044077630736,0.11673051419920832,0.19037550968557868
h_mix_rho_x,Binary Enthalpy Of Mixing,Tau,0.8059360730593609,0.03892492996247149,0.7019790465419138,0.8542080926243533
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,Slope,0.9908912763325244,0.028586447249221967,0.9350765542970372,1.0467279798177291
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,Intercept,0.015928704407296712,0.025356096372606857,-0.03812285161426737,0.06449098144729354
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,R,0.9705219069541051,0.01185515091114803,0.9422367792572799,0.9871289881682936
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,R^2,0.9419127718778326,0.02286121037982134,0.887810148185132,0.9744236392821592
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,p,1.295010897970961e-45,6.019368292311732e-31,2.909383384415281e-58,1.9581224622233424e-35
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,RMSE,0.1918796421588926,0.033122810253119396,0.13505255872270625,0.2655959172738469
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,MSE,0.013423433563172063,0.02235962930369703,-0.031282076292360794,0.05683440156155432
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,MUE,0.12806247045175592,0.01637231546498975,0.10388395686346721,0.1684315345436884
h_mix_rho_x_rho_pure,Binary Enthalpy Of Mixing,Tau,0.8059360730593609,0.03829053741031023,0.7080628158042482,0.8571792646889442
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,Slope,0.9661122012018158,0.03427737111203455,0.8981501784216342,1.0332150127791493
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,Intercept,0.08979560042938983,0.026502903000638005,0.03613884687214225,0.1398037526811691
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,R,0.9672669340219014,0.012189147212610016,0.938575198962427,0.9841139117823746
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,R^2,0.9356053216521294,0.023408305249141267,0.8809234041073595,0.9684801913636074
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,p,5.046625534105668e-44,6.771067759495361e-27,5.568648159940769e-55,1.7063934984477634e-34
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,RMSE,0.21444631158579228,0.027639625980400852,0.166520833677317,0.27425792792916986
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,MSE,0.08047507239495194,0.023582900102869193,0.034721986777173856,0.1266992470602818
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,MUE,0.1516102730223642,0.017986884614066168,0.1253174381317212,0.19682796865696553
h_mix_rho_x_rho_pure_h_vap,Binary Enthalpy Of Mixing,Tau,0.8310502283105023,0.029641313012544274,0.7563790377201492,0.8709491387429694
h_mix_v_excess,Binary Enthalpy Of Mixing,Slope,0.6647110704599221,0.0347343323929102,0.6035553231818968,0.7380487287667555
h_mix_v_excess,Binary Enthalpy Of Mixing,Intercept,0.040990173106330574,0.029261160401205456,-0.022680234905309987,0.0895882465393649
h_mix_v_excess,Binary Enthalpy Of Mixing,R,0.9169103007560335,0.03883615752587601,0.8297600556120022,0.966154249907218
h_mix_v_excess,Binary Enthalpy Of Mixing,R^2,0.8407244996325198,0.06990922049664279,0.688501749889233,0.9334540346137791
h_mix_v_excess,Binary Enthalpy Of Mixing,p,4.8710603697594845e-30,1.903480682101508e-15,1.9075096132712146e-43,1.232871401931241e-19
h_mix_v_excess,Binary Enthalpy Of Mixing,RMSE,0.3480394654262971,0.045083076922424574,0.26362709629755093,0.4380717184207742
h_mix_v_excess,Binary Enthalpy Of Mixing,MSE,-0.05122796965431456,0.040582558286556956,-0.13519774522930658,0.023598601248549535
h_mix_v_excess,Binary Enthalpy Of Mixing,MUE,0.2330737946691566,0.03035623453919232,0.1813085046168063,0.29839572375568074
h_mix_v_excess,Binary Enthalpy Of Mixing,Tau,0.812785388127854,0.02936386173033411,0.7344426407921945,0.8503770368542537
openff-1.0.0,Binary Enthalpy Of Mixing,Slope,0.6048856508492871,0.03236428989787654,0.5465925989357047,0.6755804107927103
openff-1.0.0,Binary Enthalpy Of Mixing,Intercept,0.06956443477416827,0.0311995313687955,0.00036161094618525347,0.12141685794508153
openff-1.0.0,Binary Enthalpy Of Mixing,R,0.8841847352192627,0.05198005870883935,0.7731537161563612,0.9558210704286447
openff-1.0.0,Binary Enthalpy Of Mixing,R^2,0.7817826459947577,0.09055649548227405,0.5977666688063912,0.9135939186753602
openff-1.0.0,Binary Enthalpy Of Mixing,p,3.6071387866206732e-25,8.060441108425265e-14,1.7490453934988363e-39,1.1549756409357514e-15
openff-1.0.0,Binary Enthalpy Of Mixing,RMSE,0.39695273629111516,0.04925023007268136,0.30838657020584304,0.4964411107005523
openff-1.0.0,Binary Enthalpy Of Mixing,MSE,-0.039108140567763655,0.04726065922969058,-0.13246402120250222,0.04984457313739022
openff-1.0.0,Binary Enthalpy Of Mixing,MUE,0.2671960249960248,0.0341825328098854,0.20992911147800455,0.3409453447696529
openff-1.0.0,Binary Enthalpy Of Mixing,Tau,0.7861491628614916,0.0354493635441558,0.6950548824903083,0.8376879980648867
rho_pure_h_vap,Binary Enthalpy Of Mixing,Slope,0.9085457186320484,0.035951993471078816,0.8423666955729607,0.9828747795577571
rho_pure_h_vap,Binary Enthalpy Of Mixing,Intercept,0.046388083651504985,0.029345189384526824,-0.014236863397872113,0.09862642651993075
rho_pure_h_vap,Binary Enthalpy Of Mixing,R,0.9569164746445724,0.01565923072605954,0.916496612423895,0.9769448318780283
rho_pure_h_vap,Binary Enthalpy Of Mixing,R^2,0.9156891394461966,0.029650887300465195,0.8399660405844752,0.9544212045331889
rho_pure_h_vap,Binary Enthalpy Of Mixing,p,7.2815968399015285e-40,8.209594535261448e-24,2.5454699791594023e-49,5.807072097351382e-30
rho_pure_h_vap,Binary Enthalpy Of Mixing,RMSE,0.22677893224491452,0.03262036512239897,0.17191177270440758,0.29609068422797
rho_pure_h_vap,Binary Enthalpy Of Mixing,MSE,0.02123442293616104,0.026685920547899467,-0.03197818638922186,0.07222336851623284
rho_pure_h_vap,Binary Enthalpy Of Mixing,MUE,0.1591469328782948,0.019144101848981788,0.13056585723025674,0.20401141880022372
rho_pure_h_vap,Binary Enthalpy Of Mixing,Tau,0.80441400304414,0.0315488651126067,0.7215779144202965,0.8489513437836881
