Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference ExcessMolarVolume Value (cm ** 3 / mol),Reference ExcessMolarVolume Uncertainty (cm ** 3 / mol),Estimated ExcessMolarVolume Value (cm ** 3 / mol),Estimated ExcessMolarVolume Uncertainty (cm ** 3 / mol),Delta^2,Weight,Denom,Term,d Term / d [#1:1]-[#6X4] epsilon,d Term / d [#1:1]-[#6X4] rmin_half,d Term / d [#6:1] epsilon,d Term / d [#6:1] rmin_half,d Term / d [#6X4:1] epsilon,d Term / d [#6X4:1] rmin_half,d Term / d [#8:1] epsilon,d Term / d [#8:1] rmin_half,d Term / d [#8X2H0+0:1] epsilon,d Term / d [#8X2H0+0:1] rmin_half,d Term / d [#8X2H1+0:1] epsilon,d Term / d [#8X2H1+0:1] rmin_half
df98d0f37a1f4268b46040b4d8892204,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CC(C)O,0.5001,0.3721489531952287,0.0,0.1758241058291471,0.03635466991864447,0.03854344569331525,0.03333333333333333,0.392061173213643,0.008358370379949732,-6.519963945861711,5.4450577881124875,-4.856471665508012,-0.09051838315604213,-12.974523095426452,0.5919419962381701,-0.7441616796418004,1.9377545910504699,-0.372341279163308,0.026773474477000413,-0.5158282419951156,-0.7295006281816826
1786c7a811fb4e20a27ca9bee9ae7684,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2,CC(C)O,0.8,0.26624539407202263,0.0,0.010587896232988902,0.037313245103099406,0.06536075620131554,0.03333333333333333,0.392061173213643,0.01417386014190579,-15.289589519959284,10.369739714266256,-0.5852766728353582,-0.19788323090482973,-29.032345650846977,-0.63656794906862,-0.4553524137712091,1.5810905924503151,-0.215228986985459,-0.00762653923679155,-1.0993362749098554,-2.090194904369055
ba79de4bf49f4fe1ba2ea5257bc5035d,299.15,101.3,2,CC(C)(C)O,0.2618,COC=O,0.7382,0.8339999999999999,0.0,0.36373276415031564,0.030062887383145605,0.22115127311370253,0.03333333333333333,0.392061173213643,0.04795793986323157,-1.5595245065890118,-0.6776867250152117,0.8137300912063751,0.18585113917871682,1.7748758466540897,0.33088829654242863,0.9445277997360263,1.108818176401692,0.48722732223606874,0.03900156610491459,-0.2773179693602633,-0.587780100098205
aea8651e173943c1960599fde88d813b,299.15,101.3,2,CC(C)(C)O,0.5024,COC=O,0.4976,1.0679999999999998,0.0,0.5634236164990704,0.03544738951338933,0.2545973267868771,0.03333333333333333,0.392061173213643,0.05521091113550563,-4.818008187632368,-0.7748971308681653,-0.3919508116448482,-0.07804974094039728,-40.2981527134589,-0.11868673655577246,-3.8691586292865883,-0.3679975792221556,-5.296955108711215,1.0757617310113035,-1.3018834377767385,7.598359077705825
9f75ec23ab86466e9e704f1b14b98cc6,299.15,101.3,2,CC(C)(C)O,0.7581,COC=O,0.2419,0.8669999999999999,0.0,0.5560926681702681,0.04396328924881743,0.09666336898548292,0.03333333333333333,0.392061173213643,0.020962013790441617,-30.080190029115627,-0.5661881253176045,-0.3319331192870378,-0.1302493897180966,-0.49932880189322204,-0.11185181832319607,-0.8842091461058206,1.439850855609715,-0.22295053170015447,0.13368218922128416,-0.3371937740779997,7.186627992701967
1fa76e84d8a6483d8991179a87acefe7,303.15,101.3,2,CC(C)(C)O,0.4973,CCCCOC(C)=O,0.5027,0.6639999999999999,0.0,0.6382071597347877,0.03829556096377192,0.000665270608946753,0.03333333333333333,0.392061173213643,0.00014426780098272468,0.2153650442449564,0.16516396970192876,-0.01777176399837739,-0.0039959683991370835,-0.2391582709977991,-0.004540439197452287,-0.01064589992764117,-0.011519559035072137,-0.010138068601932837,-0.00467818534619269,0.019404145506075943,0.07774353483496242
0f9ee64978b24b13b9ea3be59a8a976f,303.15,101.3,2,CC(C)(C)O,0.2394,CCCCOC(C)=O,0.7606,0.4619999999999999,0.0,0.4513175094945561,0.041263223227121865,0.00011411560339889666,0.03333333333333333,0.392061173213643,2.474663233092452e-05,-0.11456606620603219,0.251927879740505,-0.3362314921334367,-0.0038341724224577687,-0.19624472042320257,-0.0502305309157564,0.0016393802145146593,0.03140641576892507,-0.16944487200601555,-0.01716489270387039,-0.007231683166935997,0.0054643933554216215
ed280fd718274af7afcb57fa4bac5596,303.15,101.3,2,CC(C)(C)O,0.7538,CCCCOC(C)=O,0.2462,0.539,0.0,0.3966052436594708,0.0420512325540775,0.020276266633278688,0.03333333333333333,0.392061173213643,0.004397026352860628,-7.188633413298259,2.2879453321590177,-1.2663729295563617,-0.06193606460394147,-0.04732613167918274,-0.05798328326192403,0.23439904502112172,0.3980923888319641,0.012811398463285212,0.11659879229489885,-0.23665512119433332,-0.12661258651238985
aad9bc4911e94ac5a09149c6679e3ced,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2001,CCO,0.7999,-0.0036212708440857,0.0,-0.10100950481568478,0.030329402931359255,0.009484468116106926,0.03333333333333333,0.392061173213643,0.0020567620757631095,-5.438627373028247,0.4089631814596792,-0.3632328635266344,-0.15668194478914074,-9.235763373467316,0.15737851474975315,-0.039451485456478155,0.17823899168862564,-0.6920804287197359,-0.23413828185623412,-0.4658626369956253,-0.3969168518285784
64d70fa7022d441da678fd90df8d1606,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.4999,CCO,0.5001,0.05737387812808593,0.0,-0.10116176566925081,0.030801908998758114,0.02513355035423603,0.03333333333333333,0.392061173213643,0.0054503565793095595,-5.559406647490312,2.2214342238489633,-0.04864725595343246,-0.0050953090950974665,-7.3811196924960845,0.315077254603461,-0.1319772096312532,2.3434310831575447,-2.0777104868240226,-0.08071552365121547,-0.0024333602245613746,2.3705656139110363
faa57ed4b9144f9986295f8d5279843c,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7497,CCO,0.2503,0.07288933102296014,0.0,-0.07155209809261127,0.036526301051552974,0.020863326444948635,0.03333333333333333,0.392061173213643,0.004524333687554162,-1.9387283480067297,1.7661384854738675,-5.162815210205712,-0.08463774322692552,-4.812829309524853,0.46766546129247655,-0.39476175198359514,2.8701985810000457,-2.7893898808542446,0.16714128309336604,-0.16641590664785103,-0.47424699861201514
c9bfc1d4c1ca48008e71f805627e73c0,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5,CCCCO,0.5,0.3974578198463092,0.0,0.0751927954101565,0.03270362240579396,0.10385474597483409,0.03333333333333333,0.392061173213643,0.022521505717995712,2.4124395140163326,1.818020607768389,-7.8699493801899445,-0.807003432695637,-2.9986073682942282,1.183882608813646,-1.687266766864673,4.6747505342409745,-0.741470833736119,-0.5028796692263148,0.6460515690355055,1.7398171838868899
c58edda3f5f049b89a095530bc616406,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7998,CCCCO,0.2002,0.2454377035134918,0.0,-0.03948485138874106,0.0359017778848432,0.08118086229201592,0.03333333333333333,0.392061173213643,0.017604542162613285,-14.235798927427808,2.4218421089383697,-1.0963278383309414,0.6171219339338423,-28.174197860553928,-0.8392137853036433,-2.7403839760829327,6.340740061032958,-0.6640993249514682,0.3375658260675159,-1.0153269703032783,-0.43307597347880994
07ebc3a0a7924bd1bb01facd4c1f3765,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2002,CCCCO,0.7998,0.2869031980959562,0.0,0.10154323048231496,0.03209457885800714,0.03435831759373014,0.03333333333333333,0.392061173213643,0.007450801009473484,-1.832795453026468,-0.05170488386249781,-0.6535067544061448,-0.23752591774003587,-22.694151239805485,-0.37938114272999823,-0.6508028701768823,0.7723926957483953,-0.978749950717982,0.02665095215847009,-1.2264711205769891,1.0330044408612609
02d8871d5c254eedb29373806cebc29b,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.2501,CO,0.7499,-0.2108498144115778,0.0,-0.5386993610944152,0.026743005975833706,0.10748532526014197,0.03333333333333333,0.392061173213643,0.023308817952657684,-4.985117670914638,0.6029334698758942,-0.8136271016869852,-0.3735511396714388,-9.005628001404933,-0.11384891692903429,-0.30768303034359157,2.35775806152263,-0.30084483833298126,0.10475461977032464,1.4371228702806131,0.8502305336252669
692fa421fc474af8a160fc36fe0b5a7a,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.5004,CO,0.4996,-0.194141892914832,0.0,-0.4311743491055404,0.036631544153787304,0.05618438528780011,0.03333333333333333,0.392061173213643,0.012183910736519287,1.3565015190009015,6.5175170195889445,-0.6506495611048431,-0.2522982386074515,-20.109142781242895,-0.5177514777110599,-0.2999361316407869,3.5978872163354554,-3.002925023603687,0.45039126951140823,0.32897509247581547,-0.3755159164068125
8e8b9db2d88c497ab95cd4e67d5ac447,298.15,101.0,2,CCOC(=O)CC(=O)OCC,0.7978,CO,0.2022,-0.08519257781293453,0.0,-0.13090579390501644,0.03098678403693222,0.0020896981254813767,0.03333333333333333,0.392061173213643,0.0004531631928820857,-0.23201380533126112,0.3547916558661353,-0.31596451786719365,-0.24123625109995778,-0.21349157143368733,0.0062470220322468776,0.0017106374360693261,1.1195221409290688,-0.9318258530105067,-0.09566069283113512,-0.10984252444728504,0.20893673470055865
010bf4c6b731419cab8fca1e177d8ab1,298.15,101.3,2,CC(=O)O,0.7031,CCO,0.2969,-0.4374756241071118,0.0,-0.20107483993081907,0.022823085596701497,0.05588533075916615,0.03333333333333333,0.392061173213643,0.012119059022585537,4.62602415228244,-0.04980277668510464,0.5532830139849301,0.22609060414131465,5.478541113481993,-0.011076900285176161,0.22663592637879545,0.17020577189698982,,,1.0764504019833883,0.24559557929166762
95b301edb2544d20b25fb8781037e692,298.15,101.3,2,CC(=O)O,0.4961,CCO,0.5039,-0.4691196354165861,0.0,-0.2257072059438481,0.02337190350174096,0.05924961082182064,0.03333333333333333,0.392061173213643,0.012848622721931276,11.331571537425598,-2.435930095330163,3.436061923496101,0.08595065027491194,12.904036582092386,-0.04461740536396268,0.2351903177211279,-0.005789471281769739,,,0.3631937563455995,-1.9205102539483445
09a6c8bf67374317bf8b38803003dbf9,298.15,101.3,2,CC(=O)O,0.2971,CCO,0.7029,-0.3709762198426958,0.0,-0.18675936812889174,0.027746865512082122,0.033935848455345675,0.03333333333333333,0.392061173213643,0.007359186119595382,9.323960043631704,-1.6021163032609969,0.46139996542179196,0.007945755552603571,12.518527329635983,-0.22860421746133802,0.05451290178902714,-0.31068768094066107,,,-0.42628299373287054,-1.7537759061666767
