Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
951b1ea673d94ac58550d7a84976eef9,300.0,101.0,2,OC1CCCCC1,0.2234,CO,0.7766,0.196,0.0,0.30735137186460904,0.03243934661493011,alcohol,alcohol
fede111dda8f4828a5c73bad40dcac63,298.15,101.3,2,OCCO,0.7574,CCCO,0.2426,0.42618,0.0,0.5693439577251453,0.04232444281362766,alcohol,alcohol
149d5a9d4caf41bb8473a50407d743e9,298.15,101.3,2,OCCO,0.5229,CCCO,0.4771,0.60422,0.0,0.9246557050786564,0.04280424194663751,alcohol,alcohol
0ccfa0246e184d4890764efbf01561f3,298.15,101.3,2,OCCO,0.2511,CCCO,0.7489,0.5280600000000001,0.0,0.7357199767446758,0.042589758360628435,alcohol,alcohol
357afedcf3584df781437ac4abc5d671,300.0,101.0,2,OC1CCCCC1,0.7119,CCO,0.2881,0.1454,0.0,0.24602221138862035,0.049671709401962,alcohol,alcohol
36ef02aeafba45f4ba84609b07122457,300.0,101.0,2,OC1CCCCC1,0.2501,CCO,0.7499,0.1468,0.0,0.3141387846091859,0.03861721783948752,alcohol,alcohol
e4409534cfe74d9b9f540cb8cebefa4c,300.0,101.0,2,OC1CCCCC1,0.5436,CCO,0.4564,0.1772,0.0,0.37303791129595965,0.041269487175144386,alcohol,alcohol
7694c14079e9469a97e273188a64c59f,298.15,101.3,2,OCCO,0.7527,CCCCO,0.2473,0.55438,0.0,0.7551040454127076,0.03758530242078731,alcohol,alcohol
4d2775ae17094aeb8dcfb85a80c6c8d2,298.15,101.3,2,OCCO,0.225,CCCCO,0.775,0.6030800000000001,0.0,0.7753881268053959,0.03870019016990678,alcohol,alcohol
8b44508ead144870981b75104e338e0a,298.15,101.3,2,OCCO,0.5224,CCCCO,0.4776,0.73252,0.0,1.082096566919887,0.04499625137582542,alcohol,alcohol
86ef0eb5b4d24984b078de194674ba24,300.0,101.0,2,OC1CCCCC1,0.7223,CCCO,0.2777,0.0859,0.0,0.10381423479343255,0.05600447319302935,alcohol,alcohol
d3fef85e58de4377a6e9db527c25a61d,300.0,101.0,2,OC1CCCCC1,0.2326,CCCO,0.7674,0.0631,0.0,0.10458789892419773,0.039762533379211006,alcohol,alcohol
189d0c62f85b4f5e89cfa4b55c9be412,300.0,101.0,2,OC1CCCCC1,0.4614,CCCO,0.5386,0.0946,0.0,0.14928166138934174,0.043694649987190685,alcohol,alcohol
f2af9e16348e44d98eaef0d621156f31,298.15,101.3,2,CCC(C)(C)O,0.7278,CCCCCO,0.2722,-0.5306,0.0,-0.3736913963135551,0.07867517879329676,alcohol,alcohol
3a8c0127a6134a6a85ed6ba55cbb247c,298.15,101.3,2,CCC(C)(C)O,0.4566,CCCCCO,0.5434,-0.6845,0.0,-0.6198517489269051,0.07319129705359641,alcohol,alcohol
882ec8869f6947269edb104d9e79873b,298.15,101.3,2,CCC(C)(C)O,0.27,CCCCCO,0.73,-0.5687,0.0,-0.49198705854255564,0.048083669235591715,alcohol,alcohol
