Id,Temperature (K),Pressure (kPa),N Components,Component 1,Mole Fraction 1,Component 2,Mole Fraction 2,Reference EnthalpyOfMixing Value (kJ / mol),Reference EnthalpyOfMixing Uncertainty (kJ / mol),Estimated EnthalpyOfMixing Value (kJ / mol),Estimated EnthalpyOfMixing Uncertainty (kJ / mol),Environment 1,Environment 2
eb0be2704b69413fa69f493006e9931b,298.15,101.325,2,CCO,0.49,CCCCCC,0.51,0.5637,0.0,1.1468782115794625,0.03980895378502719,alcohol,alkane
66262a98d11749e9879992e4a599de59,298.15,101.0,2,CCCCCO,0.7514,CCCCCC,0.2486,0.2356,0.0,0.36633320239432976,0.05526259726588607,alcohol,alkane
aa11ce9db3e845de99406bf6393eae28,298.15,101.0,2,CCCCCO,0.2524,CCCCCC,0.7476,0.5269,0.0,0.7983277855623641,0.05080019669173051,alcohol,alkane
f0da26afd8f34a51bd03d2551e8f1f0e,298.15,101.0,2,CCCCCO,0.5035,CCCCCC,0.4965,0.4776,0.0,0.7341732408641803,0.05775422014801184,alcohol,alkane
56b966d2e72a4c53839408615eae6d49,298.15,101.0,2,C1CCCC1,0.728,CCCCCO,0.272,0.4827,0.0,0.6714970157280931,0.04304287871448286,alkane,alcohol
26993dac294d457face4e0005c7f54ef,298.15,101.0,2,C1CCCC1,0.223,CCCCCO,0.777,0.1885,0.0,0.17882779980507024,0.05548649324015266,alkane,alcohol
0ed388c6d724492ba678ea25bca95259,298.15,101.0,2,C1CCCC1,0.535,CCCCCO,0.465,0.4381,0.0,0.6011503885889766,0.046807259914133585,alkane,alcohol
d2c08712ff464f99b613c717a05c6c8d,308.15,101.0,2,CCOCCO,0.4996,CCCCCC,0.5004,1.1864,0.0,1.5441437355595582,0.046421405905814,alcohol,alkane
3e53be75136d4e05b696797c2bd9f811,308.15,101.0,2,CCOCCO,0.4996,CCCCCC,0.5004,1.1864,0.0,1.5441437355595582,0.046421405905814,alcohol,alkane
03d2ba0b168c417ca5210f2e2b30b211,298.15,101.0,2,CCOCCO,0.7591,CCCCCC,0.2409,0.7976,0.0,1.1453120253004556,0.043502185660245815,alcohol,alkane
20b94aaa55164f778f26bffc0e3db288,298.15,101.0,2,CCOCCO,0.7591,CCCCCC,0.2409,0.7976,0.0,1.1453120253004556,0.043502185660245815,alcohol,alkane
3f575559b569438ab504a221b2c1d786,308.15,101.0,2,CCOCCO,0.2309,CCCCCC,0.7691,1.0344,0.0,1.2905542544344257,0.04561420290109217,alcohol,alkane
c2004c177d0641258446defd48dcff7f,308.15,101.0,2,CCOCCO,0.2309,CCCCCC,0.7691,1.0344,0.0,1.2905542544344257,0.04561420290109217,alcohol,alkane
0f2f0df2b3a94957b78be51dd1783c67,298.15,101.0,2,CCOCCO,0.2692,C1CCCCC1,0.7308,0.9902,0.0,1.3544869064540563,0.048297873661070814,alcohol,alkane
a569dbddf2d94da2b846da0b7cc23c29,298.15,101.0,2,CCOCCO,0.2692,C1CCCCC1,0.7308,0.9902,0.0,1.3544869064540563,0.048297873661070814,alcohol,alkane
298401b1fa604957b323d35ddcabd5e1,298.15,101.0,2,CCOCCO,0.7464,C1CCCCC1,0.2536,0.7986,0.0,1.2059371408908675,0.04283295444852495,alcohol,alkane
cc7d4baf3b924a409d45c92103972ca1,298.15,101.0,2,CCOCCO,0.7464,C1CCCCC1,0.2536,0.7986,0.0,1.2059371408908675,0.04283295444852495,alcohol,alkane
215b183c862c486cbee8e21fb32be997,298.15,101.0,2,CCOCCO,0.5249,C1CCCCC1,0.4751,1.069,0.0,1.6241248857599402,0.045851187580591146,alcohol,alkane
98f5eb8c50844b3188ba27948ab7ddb3,298.15,101.0,2,CCOCCO,0.5249,C1CCCCC1,0.4751,1.069,0.0,1.6241248857599402,0.045851187580591146,alcohol,alkane
15c69f0f43cf4b8c9da2ba1a0056b3c6,298.15,101.0,2,C1CCCC1,0.7559999999999999,CCCCCCO,0.244,0.4379,0.0,0.677866888727138,0.05111001537790723,alkane,alcohol
f8f11c4116134806a7519f518e14e7e2,298.15,101.0,2,C1CCCC1,0.469,CCCCCCO,0.531,0.3752,0.0,0.6227684831096241,0.04657274308814432,alkane,alcohol
bca91b336c784f05b058459d3ea89e57,298.15,101.0,2,C1CCCC1,0.249,CCCCCCO,0.7509999999999999,0.2025,0.0,0.19731032477935173,0.053622471956444415,alkane,alcohol
15e4ca722c7149b8bb22f7d75ec24c3b,298.15,101.0,2,C1CCCC1,0.294,CCCCO,0.706,0.2667,0.0,0.3866174310402002,0.0515802009053864,alkane,alcohol
94328e9746fc4416b681f3755bffd7c8,298.15,101.0,2,C1CCCC1,0.7959999999999999,CCCCO,0.204,0.4873,0.0,0.8133758266241244,0.04041572221165133,alkane,alcohol
96f9498aca19461a8b534fca0850f163,298.15,101.0,2,C1CCCC1,0.493,CCCCO,0.507,0.4356,0.0,0.5988246228202598,0.041145498409436175,alkane,alcohol
