Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9983083298574753,0.3051241934610903,0.0,0.9999999430224048,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,0.026191507048161512,0.30273764327975416,0.00015598948347453703,1.0,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.040952802792972115,0.001743096885804435,0.036725668852185124,0.04368271765473855,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.04083753916587644,0.0017710132891551327,-0.04368084553919016,-0.03670856500253402,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.04083753916587644,0.0017710132891551327,0.03672448340533626,0.043682580664431904,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,,0.816496580927726,,ketone_ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1111359699462184,0.1014584781969529,0.8777482240267624,1.2668422269087922,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.0935493994499278,0.09278261056793212,-0.2375283774073944,0.11773387338368069,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9766311232040644,0.015213519384903808,0.9461674683408421,0.9950561925281768,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9538083508108325,0.02877701169635996,0.8952328781465184,0.9901368262886721,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.580414420290227e-07,0.00028400635044337213,2.4428240203280147e-10,1.0665312527047002e-05,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.011761266291340807,0.0026626022212526013,0.006400595009257103,0.01656451666815666,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.008368852116251562,0.002410027928824401,0.00408293799921096,0.013532793782390402,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.008705371583789872,0.0023147977871820023,0.004638692483689038,0.013725064781572104,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9259259259259258,0.07458954463844948,0.6864930642568264,0.9629500128629352,ester > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1587214544150368,0.0438317419268878,1.0865699568148182,1.2588674067495509,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.13659414065742959,0.041028698955964775,-0.22936006046468171,-0.06785121250904658,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9931465795609932,0.005133167204376573,0.9814605556114228,0.9981191102017841,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9863401284937001,0.010076018428497677,0.9632648222210827,0.9962417581500013,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.0585967823676033e-09,9.918213098539717e-07,3.2320746460574123e-12,9.308243903609368e-08,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.015269618897134742,0.0026899851971710896,0.009602722109110517,0.020057816920808033,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.011335697779697573,0.003027148094410584,0.0054308843052705506,0.017256560086996678,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011600407300384585,0.0029373198961290224,0.0059643748941759145,0.01737767719171166,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9629629629629629,0.05998930759985538,0.7557086549031783,0.9723448696087955,ester ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1689895520190385,0.037966466718881396,1.1248702865664013,1.2598901889700742,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.14498394060676323,0.034778146981419275,-0.22794390526828856,-0.10280227294816346,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9970616697211284,0.004612032767053302,0.9953032141675795,0.9992588032706954,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9941319732270846,0.008375885420939325,0.9906284881323146,0.9985181559139823,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.3552614151882563e-11,6.761980708633895e-05,4.9591512348475114e-14,1.9636158525906703e-10,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.020272854391063452,0.003364535628887893,0.012870595392231256,0.026077890126196934,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.01516300266258086,0.004013680236668726,0.0076933804135479655,0.023401040499379674,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.01516300266258086,0.004013109095924118,0.007693446270527079,0.023401040499379674,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9629629629629629,0.05660545598677353,0.755480633863167,0.9723448696087955,ester < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0703304130918678,0.01576321215916516,1.0458034284516047,1.107996290673442,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.04846027275542042,0.015239544334960048,-0.08520289380637414,-0.02610455964212466,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9995305600173147,0.00023903748994029064,0.9990647987507165,0.9999212932247826,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9990613404085267,0.0004777367682464033,0.9981304721028097,0.9998425926443217,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,4.550973076364913e-21,9.078923156877838e-17,4.8149508511426225e-26,4.115938447472496e-19,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.018798319467111635,0.0015362292121472183,0.015758772191654172,0.021717189063468832,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.017887638496872634,0.0014795579985040512,0.01506486532414008,0.02085915672369964,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.017887638496872634,0.0014795579985040512,0.01506486532414008,0.02085915672369964,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.017773409460459112,0.8997354108424374,0.966091783079296,ether_ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0074519498893895,0.08213722821827907,0.9645728102623863,1.1042818449079144,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.013677067930904174,0.06633331350424362,-0.0953825433046307,0.026988093024689408,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9956434595592522,0.08427077576978226,0.8231912495030993,0.9990426676554627,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9913058985631161,0.11401001308700782,0.6776438332584739,0.9980862517961433,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.226883492990344e-11,0.04595718064822224,9.467595806840264e-15,0.0016805423916012555,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.011920049355350373,0.0010612624537938678,0.009758191470132646,0.013871283056559434,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.0072734440690501905,0.002731212964500374,-0.012277388036335482,-0.0016726267862602433,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011179131230120468,0.0011946786884625671,0.008802858453258594,0.013446428397260865,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.6307692307692309,0.16870441369412248,0.20832691310086804,0.8727860481775684,alcohol > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9926095835338058,0.3101863268227931,0.9445663704656032,1.0884562926856878,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.011097657926261495,0.24861879322484168,-0.09392065998921706,0.0367435766682106,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9957449283052368,0.1400574010103353,0.6735011510315595,0.9994392871326148,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9915079622456011,0.13247311028912917,0.45378623889447833,0.9988788886641492,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.64783278465142e-08,0.06280244328074516,1.4279866437223123e-11,0.046729602860317326,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.019308722649166214,0.002050986259989149,0.015009309155292413,0.022922735907707676,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.017455460769077398,0.0027043694633536834,-0.02227397542128262,-0.011811047656306325,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.017733135266983256,0.002501533348650347,0.012607766197134083,0.022285637293904807,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.6571428571428571,0.21945211209831467,0.09284766908852593,0.9128709291752769,alcohol ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.014172595065535,0.2602268375978739,0.7937795458477831,1.053207166741549,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.039512210848854146,0.20887389700204204,-0.0762871173672739,0.14858703139814644,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9922511837879133,0.16472326637332194,0.40351751676797254,0.9996762398860362,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9845624117285153,0.1700063479361098,0.18632894244996,0.9993525845926837,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.1717523064023838e-10,0.10660128879375153,2.8490443620549425e-17,0.17980496900600257,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.02888971099891054,0.0017511193048553022,0.025004854305266964,0.0319199477309232,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.027713891582168877,0.0023737375946693002,-0.03151435640393271,-0.02240111100469132,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.027713891582168877,0.0023737375946693002,0.022412050710033837,0.03157796205724661,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.6307692307692309,0.19582370992144432,0.1733627549641017,0.9128709291752768,alcohol < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.1020629776370157,0.011909807700469744,1.0813779532629921,1.1290992183309256,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.0828129486553204,0.011551926400045688,-0.10705884148677958,-0.06162581497911179,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9990773405390194,0.0007893025259900038,0.997754793910692,0.9996930720344092,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9981555323785197,0.0015706922069231447,0.9955146287717674,0.9993862382735944,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,3.6739554346992215e-19,2.0268841714348923e-12,3.0507167349012064e-22,1.3444261151673546e-16,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.016671950478676756,0.002429218817969781,0.011676689762549848,0.021264016577715195,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.010668594234570708,0.0032854663572927925,0.004540178986966407,0.017165812303234086,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.013267719785905447,0.0025663992926728135,0.00848995861755757,0.01852255335486037,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.96,0.05924301712110829,0.7344609259806831,0.956182887467515,alcohol > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.11505794198205,0.02175893025837091,1.0788302826521394,1.1589327259571875,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.09083898025317028,0.01955240512140545,-0.12889595422268474,-0.05614561612221869,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9986034735439057,0.0037308085046698866,0.9948640583380002,0.9997775510777197,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9972088973739539,0.007143995440576146,0.9897544945727558,0.9995551516389625,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,8.303613818901546e-13,6.181724463879405e-06,2.1537216132279647e-16,2.9336364478117946e-10,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.01425365639564853,0.0019722977307837534,0.010137006871700147,0.01780722455844182,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.010752276864726684,0.0028413635223507082,0.005017241538280557,0.0160866966560887,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.012292702866333579,0.0021860118774912713,0.007926361667432798,0.01662666543057684,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9230769230769231,0.08959253001194487,0.6227991553292185,0.9534625892455922,alcohol ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0900930576614398,0.033067992853908684,1.0318231240382154,1.1537623420845393,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.0680249547809616,0.03012016325186797,-0.12612763158433982,-0.014380366058795002,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9974546902171973,0.0014614164408672649,0.9940748313841891,0.9997224910590624,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9949158590362851,0.0029135219979537644,0.9881847703915039,0.9994450591293371,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.2349913722857117e-11,2.754352245187998e-10,6.02529804365194e-16,5.630176309575268e-10,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.013086095355289916,0.0012559233785321713,0.010337715837892824,0.015158957834345066,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.010741513578224423,0.0022360685923687694,0.0061112393016238475,0.014666941656865612,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011843399244239433,0.001677726568054164,0.00828420971572318,0.014810046987585984,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8846153846153847,0.11067393053424025,0.5200970367573582,0.9438798074485389,alcohol < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0821571353591817,0.024199712760215535,1.0378447894758556,1.1314998747567755,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.07662396531746152,0.016376097509373327,-0.11012782633313811,-0.04601810743662338,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9939412949355323,0.001718547156926461,0.9897113526480722,0.9967024190383675,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9879192977781228,0.0034134066267603558,0.9795285615604767,0.9934157121169336,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.8193934493597454e-26,6.933493034438209e-23,6.90270358360559e-30,1.7632310607908045e-23,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.02028440608855359,0.0009830236707116598,0.018263107858199977,0.022091751882678597,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.01950835415759255,0.0010633725120059885,-0.02149734867157777,-0.017365630652693847,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.01950835415759255,0.0010633725120059885,0.01737777087307692,0.02151807422437014,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9417989417989417,0.029999638726799074,0.858143191894441,0.974558670003891,alkane_alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0042880875828337,0.0503143218192798,0.8829216918064132,1.0578933151424592,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.011895882032913141,0.03965169809122011,-0.05374495209819019,0.08453796802345193,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9909569227280911,0.007034800593675201,0.9766087281978477,0.9993404404824174,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9819956227027279,0.013903672733962629,0.9537646079922176,0.9986813159835921,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,4.691102008687767e-10,8.813544558944099e-08,1.0477304763620037e-15,5.303458123467683e-08,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.011385447339907817,0.0009322498985344386,0.009418625602640762,0.01307473905166425,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.008645395730530867,0.0021640934672612485,-0.012152190863561554,-0.004012313200693877,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.010794503903118804,0.0010483198301733507,0.008679799676790667,0.012739846515910378,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.75,0.15905782146774192,0.35557950110937975,0.9534625892455921,alkane > ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0492061859227837,0.036544785815997786,0.9544521290137377,1.1017501445247222,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.03907114306366766,0.029600761635857852,-0.07995358932850427,0.03977010749276266,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9949634047619759,0.003515974268313271,0.9863169594285813,0.9984507097373149,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9899521768155434,0.0069543140543273894,0.9728211444564417,0.9969038197749478,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.530968293476205e-11,4.1165011109174426e-08,7.3837056974978e-14,3.784562834169553e-09,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.0071153645619083696,0.0010350052889891233,0.004908581742308434,0.008980887062991457,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.00021595306155101449,0.0020549056674523387,-0.003783154129762619,0.004170604460095086,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.006058555606274367,0.0010902790632043547,0.004034578363448171,0.008213287460385743,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.03076647159154093,0.858116330321033,0.9770084209183942,alkane ~ ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0968454226281876,0.03638961195854936,1.0361977198134824,1.1644543987511093,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.07175231900361434,0.031198391580660033,-0.1293969917269271,-0.022555373932183875,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9967407480201373,0.0015815949455846093,0.99236279379986,0.9989706073384758,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9934921187637429,0.0031481683094157662,0.9847839145182635,0.9979422743262031,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.8805781469767005e-12,1.4710870079658545e-10,9.844159487402109e-15,2.141157743529757e-10,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.014510848169637575,0.003048899358495874,0.007291703439558369,0.019971837683378266,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,0.01054079904978375,0.0029751584434378076,0.005143057072863712,0.016873128593184183,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.011589619109180169,0.00260156576277147,0.006952631739765754,0.017178698630764738,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.02286655063039459,0.8876253645985945,0.9770084209183942,alkane < ether
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0881302084190565,0.02456277597733863,1.042326818611797,1.117129575201358,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.07274744567022906,0.019641682863042,-0.09782257864929589,-0.035513201278902784,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9980310723478858,0.001982637115077742,0.9939539797805677,0.9993791052739748,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9960660213718708,0.003917516451219881,0.9879445139216291,0.9987585960582104,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,8.376015903041142e-16,5.34186302656033e-09,8.737345660857626e-19,7.186769787622985e-13,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.0064531281652577795,0.0006788676427218354,0.004994823593120611,0.007703713553198409,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.0018674083014621398,0.001668940671608308,-0.0050107528796932465,0.0015182944609473034,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.005641334905164409,0.0008327947049953239,0.00398457606516566,0.007214650100613023,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9775280898876406,0.032550804470519834,0.8566513376743885,0.9777750027710649,alcohol > alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0470791189313728,0.023532394355553498,0.99466101151736,1.0838650989675231,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.04453871585047364,0.018853632752540424,-0.07469121232106879,-0.0034009817216240634,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9958646434930075,0.0032580651927641186,0.9877207391060474,0.9988756731803362,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9917463881594549,0.006450015399415007,0.9755922584601966,0.9977526104714698,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,7.156787329250112e-14,1.6760238468897868e-09,3.145696844406974e-17,5.225292104615255e-11,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.009597334939643232,0.001290159922387686,0.006791459709870425,0.011924094954143117,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.008060195989813446,0.0013998187974442694,-0.010789495969502303,-0.005229304439142134,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.008084946084390412,0.0013871097154633438,0.005307847086077447,0.010809424951835804,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.9550561797752811,0.05053993103907525,0.7777653184818519,0.9664708656063742,alcohol ~ alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0139844530814106,0.033317888669716,0.9260564449252164,1.0552169856733815,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.02381353800239816,0.02593889694085268,-0.05565572136351837,0.04602011532240369,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9927006768748934,0.005365583449557067,0.9794254350657526,0.99920940829667,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9854546338678715,0.010594553859122599,0.9592741828537389,0.9984194416285814,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,2.1497343739519816e-12,2.2549263320240354e-08,3.807364953259869e-18,1.0803226868535677e-09,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.014636581470185664,0.0011946614321579766,0.012127803614038292,0.016739528587383392,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.01337133836746077,0.0016247103839013442,-0.016203738196478874,-0.009925338156652379,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.013585984501697219,0.0014863943757498859,0.010505076009385621,0.016249989611684564,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,0.8426966292134833,0.07966296886013102,0.6482766879698075,0.94953147282704,alcohol < alkane
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9711792616124119,0.03593681544059254,0.9398004151044651,1.079166165269916,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.021553686305107345,0.032587693493521176,-0.07376127739414473,0.0539327587593571,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9955477697951213,0.004594521837441143,0.9845855537626854,0.9999358169076427,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9911153619440398,0.00912147502372875,0.9694087126781739,0.9998716379347546,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.7098826809945937e-09,1.5628705309530342e-07,7.493752639424879e-17,2.476633776435129e-07,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.008316769025535381,0.0008862696337427843,0.00646490204022627,0.009933939458733138,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.005587794467884965,0.0020002811865856562,-0.008773106558830701,-0.0012306014754477012,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.007830767394690652,0.0008919541819643622,0.006098647798174384,0.009594419518980279,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.032307788827763056,0.8563488385776752,0.9775252199076787,ester > ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,0.9553546545239429,0.02586773932888261,0.9075304660967066,0.9994529496504964,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,0.02606589741059484,0.024317574781417568,-0.013871833428270586,0.07163954360793423,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9986849305612945,0.0009363127265223417,0.9963729424503932,0.9998596250313142,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9973715905302176,0.001868576025953915,0.9927590404472546,0.9997192697677603,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.3064334149736145e-11,1.1715448487801962e-09,1.7581365328041957e-15,7.722528898232511e-10,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,RMSE,0.01588519109717321,0.0010409278749247603,0.013795080583859946,0.01784789583645541,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MSE,-0.015535104280122702,0.0010471773989327183,-0.017598125487299908,-0.013536584142202468,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,MUE,0.015535104280122702,0.0010471773989327183,0.013540457115927518,0.017601514443295573,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Tau,1.0,0.029197330373190594,0.869226987360353,0.9775252199076787,ester ~ ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Slope,1.0417815105111257,0.043255238353359815,0.8990838253767645,1.0787191852573925,ester < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,Intercept,-0.06287068466604895,0.040667377910801994,-0.09544430918447078,0.07209092211668866,ester < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R,0.9985642997945211,0.0009267295585303993,0.9969860456150073,0.999667835403923,ester < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,R^2,0.9971306608241223,0.0018440807328415122,0.9939811751510493,0.999335781141165,ester < ketone
h_mix_rho_x_rho_pure_h_vap,Binary Density,p,1.8556013956930513e-11,2.839579344780709e-08,6.342798388347798e-14,3.610463350832877e-10,ester < ketone
