Study,Property,Statistic,Value,Std,Lower 95% CI,Upper 95% CI,Environment,Iteration
h_mix_rho_x_rho_pure,Binary Density,R,0.9304851117957569,0.07362847552327356,0.8012495764605981,0.9848399164407757,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8658025432735622,0.10209759063312106,0.6420008837782879,0.9699096610150741,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,p,9.388424929967544e-05,0.041101907886143846,2.7154583222242083e-07,0.005517585975189996,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012736336238802444,0.0011194205834836027,0.01041172286505142,0.014804825829186397,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0013924611629931416,0.003956332993116709,-0.00888485678194031,0.006483393314247088,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,MUE,0.012099813716309638,0.0012447330040682141,0.009631010409256657,0.014585962492864767,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.1574185186740892,0.282842712474619,0.9067647005823629,alcohol < alkane,1
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8234815693113551,0.10111476049602186,0.6514310905748734,1.0180641444509664,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.13203375900853775,0.0782221085910815,-0.018421777392979566,0.26420132742586355,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,R,0.955308072868726,0.028428150886314153,0.880430719815385,0.9920251680217851,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,R^2,0.912613514088159,0.05234920255336404,0.775158252394637,0.9841139339886509,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,p,5.947245409625471e-05,0.0014200473828383175,1.5489950201924976e-07,0.0017745901916036485,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.007187994034391942,0.0009326875849690217,0.005168195091178099,0.008847102475518152,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0033500264960346637,0.002146647850553188,-0.00718896502560229,0.0013553620191187024,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00650465766516047,0.001032098225380252,0.00449050874219497,0.008521120507828927,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.0931936200127016,0.6499336836196815,0.9718253158075499,alcohol > alkane,2
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8827957623921697,0.12977813905857188,0.6805499858271508,1.0685637952777138,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.08317861455420161,0.09646430578731745,-0.056834773169245345,0.24077417042607674,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,R,0.950461702480837,0.07620056822512071,0.8305955966082371,0.9984246700203149,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,R^2,0.903377447882771,0.10899663031459164,0.6898890451049934,0.9968518217051746,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,p,0.0002927427843190762,0.04534044753178032,1.0957682553503137e-08,0.010833074767524641,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.010144811045913055,0.0009721672184333422,0.008072055103440813,0.01191808289458484,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.003770615884914036,0.0033657590174895006,-0.009686038525992702,0.003728257906356308,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,MUE,0.009740089303192145,0.0010009957908666358,0.007746731492483061,0.011667573576770604,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20643581048055515,0.19702760155977514,0.944911182523068,alcohol ~ alkane,2
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8599327044018397,0.24481197687910294,0.6661234610183994,1.6345555629809358,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.10003521914104674,0.17211985792194148,-0.3924252017707023,0.24457696895564274,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,R,0.9293244940381596,0.08798896383504785,0.7615574034415011,0.9830114261469466,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8636440152192815,0.11253660923188598,0.5799696787365614,0.9663114639354539,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,p,0.00010016969788841597,0.04674824835597403,3.6408830816238064e-07,0.011550155862628893,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012770948185671923,0.001213275025039162,0.010213916850058465,0.014908832763169386,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0004861739278097632,0.004015206144558575,-0.008477843353337377,0.007288432076507622,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,MUE,0.011979228495990623,0.0013824097102889685,0.009187992613009344,0.014535859734716827,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.1618552026656226,0.282842712474619,0.9067647005823629,alcohol < alkane,2
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8399439417563574,0.1045480938694955,0.6752736534109832,1.0198120444218228,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.11938444060933595,0.08061036453926297,-0.019192131912712296,0.24772779940670187,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,R,0.9586466355926537,0.026184408877727675,0.8854908972688648,0.9902725501210875,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9190033719331142,0.04867237783988465,0.7840941291460192,0.9806397235233217,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,p,4.547091961055576e-05,0.0007658672525048335,3.089541317968262e-07,0.0014986361794973905,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.006952163354513584,0.0008980513664617358,0.00507225642990865,0.008551745654579562,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0033732508873999503,0.0020310156510980272,-0.007018849523170593,0.0008972293782410921,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006314540649580456,0.0009817855787884872,0.00442062048957623,0.008180980568021794,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.09013123681706432,0.6499336836196815,0.9718253158075499,alcohol > alkane,3
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9086012879719627,0.12161724175959998,0.6935044376721842,1.088723162528524,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06399533095635801,0.09111441715659742,-0.07232240626094544,0.22936721379601643,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,R,0.953583729438555,0.0735405849459291,0.8599792067797787,0.999424462498803,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9093219290499432,0.09874310131766065,0.7395642360935774,0.9988492562410213,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,p,0.00024138370503885755,0.039107248027234046,4.998473190042633e-10,0.006231172335671132,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009866894545419723,0.0009270388749462923,0.007915127906456522,0.011427988581676584,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.00380979141946676,0.0031581109459190766,-0.009481959924776143,0.0030119734851887375,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,MUE,0.009425066212224845,0.0010460015344696339,0.007274098226278558,0.011312885627479216,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20467399796848953,0.1889822365046136,0.944911182523068,alcohol ~ alkane,3
h_mix_rho_x_rho_pure,Binary Density,Slope,0.881477013034445,0.24233914199989642,0.6790293539480233,1.2626951490811742,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.08460914891264038,0.17033398913214795,-0.15329592018329663,0.23498890701659408,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,R,0.9332181510810309,0.08434841232953087,0.7931191248887522,0.9845782226068268,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8708961175070978,0.10170497128743348,0.6290379462643002,0.9693942764316182,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,p,8.023722497418144e-05,0.03303936275815237,2.443271160274395e-07,0.006608057839324627,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012431313873586276,0.0011604227953738873,0.009908696908689889,0.014472985380899882,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.00045064830540469947,0.004089067075140236,-0.008099679612952316,0.00797732139309768,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,MUE,0.011547620210098197,0.0014347621051707408,0.008571787566747247,0.01425532614204742,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.16551459373117364,0.2695786947677295,0.9079593845004517,alcohol < alkane,3
h_mix_rho_x_rho_pure,Binary Density,Slope,0.840687114339299,0.09678585306758308,0.677864704204312,1.015503340036609,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.11914143208200123,0.07479623756580726,-0.01573121099862329,0.24664216571082698,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,R,0.9604918139635144,0.025127080440347654,0.8939428307076925,0.9937442330055599,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9225445246909223,0.046746292163534986,0.7991337845736822,0.9875276006318086,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,p,3.88276510543489e-05,0.000916795809220116,6.358191495428681e-08,0.0012022954563303088,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.0067035431279514465,0.0008917253355123619,0.004808956286628417,0.008405080960433792,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0030462706766223066,0.002001170120559499,-0.006707558472413506,0.0010325468501540319,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,MUE,0.00610166559028364,0.0009521403703985487,0.004256046627782759,0.008093147462514204,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.08370655459123706,0.669438681395203,0.9718253158075499,alcohol > alkane,4
h_mix_rho_x_rho_pure,Binary Density,Slope,0.910577825522573,0.1474541636994795,0.7173365366394483,1.0887369864463636,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06338926608724615,0.10864014713406032,-0.07178245141900796,0.21368427165122894,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,R,0.9554161670184936,0.07643326531682024,0.8700757867614465,0.9992083272219726,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9128200522003102,0.09142186401639264,0.75703187470855,0.9984172811897327,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,p,0.00021420812437760817,0.045277217906377065,1.311488943397865e-09,0.004980235564096124,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009399448049397921,0.0010199789657967234,0.007198682420458035,0.011145118905911142,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0029495405437962308,0.003111909960887034,-0.00853762712611117,0.003569494988386532,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008841038450309119,0.0011457067996890446,0.006483148429657762,0.010919686286428365,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20403223461933154,0.1889822365046136,0.944911182523068,alcohol ~ alkane,4
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8831156127819646,0.2181001369110567,0.6963342246141729,1.1292068087773215,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.084055157591585,0.15352433345080074,-0.09166806031609698,0.22320333599202113,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,R,0.9338122612865556,0.06842486681729043,0.8095740193340062,0.9873002610483146,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8720053393291104,0.09767881152119938,0.6554100927806178,0.9747618054660702,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,p,7.747643979611977e-05,0.036545003886862756,1.3418671853166484e-07,0.004607164880827384,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012371527295158532,0.0011998992440523024,0.009784089671195643,0.0144321693770318,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,MSE,0.00017132603061564833,0.003911059554535712,-0.007269302138698053,0.007976440579475375,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01141041768082165,0.001527321797608953,0.00821938600500095,0.01419658247204797,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.16061435848429287,0.282842712474619,0.9067647005823629,alcohol < alkane,4
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8518945011861385,0.09673598246936059,0.6876182567746985,1.0331036884413982,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.11051911950848892,0.07478524315011965,-0.029199086981869904,0.23706509649214336,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,R,0.9625189648547535,0.023023943945913793,0.8995579331502075,0.99306041901625,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9264427577050662,0.04314464209056414,0.8092044750934732,0.98616899581673,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,p,3.2355246202242585e-05,0.0005436218626046009,9.278821912685278e-08,0.0009580614307509201,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.006551899838720843,0.0008483531574436317,0.004745139487239219,0.008060905338618292,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0030728890157142676,0.00193745084290334,-0.0065824136938878635,0.000870393531604193,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,MUE,0.005957202626691218,0.0009207055639903948,0.004191138514562431,0.007783309891738958,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.08154740570958023,0.6735753140545634,0.9718253158075499,alcohol > alkane,5
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9220605087684113,0.13648095059434925,0.7135847657359524,1.0962308487890027,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.055018395429477396,0.101098080142041,-0.07680948804610555,0.21500826923872807,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,R,0.9557437188188256,0.0905662510431321,0.8337286163349206,0.9993036488257874,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9134460560616383,0.11392129609598667,0.6951034056957411,0.9986077825565326,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,p,0.00020957373600082147,0.06110771980360631,2.614313582365899e-09,0.024957210554594298,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009327246934833763,0.001032175628351112,0.007088042801293539,0.011169982549427582,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0028018585282180986,0.003204096713665906,-0.00833372164510758,0.004377088865352055,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008681025401879289,0.0011998506010929887,0.006169021047709167,0.010918978800859888,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20884328589132242,0.1889822365046136,0.944911182523068,alcohol ~ alkane,5
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8905387757954217,0.21526525501232383,0.6996591608561703,1.1453105332283615,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07925024506309986,0.15169258500882032,-0.1018518298369604,0.2223028050869882,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,R,0.9352188882323808,0.07429108716423795,0.8120956422829207,0.9886197761498501,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8746343689066103,0.09883663419011579,0.6594993322149095,0.9773690617945797,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,p,7.122035235599335e-05,0.031561421496913405,7.263459034651353e-08,0.004421215274823731,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012269607703615463,0.0012338130718597495,0.009607320770391054,0.014390026391062417,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,MSE,0.0006937576469814299,0.004012546637956359,-0.006978152897212486,0.008815165167944061,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,MUE,0.011102376798923518,0.0016397159698634876,0.007643640382232519,0.014003598118206517,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.16523730125490912,0.27602622373694163,0.9079593845004517,alcohol < alkane,5
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8494005647873918,0.09561725239226637,0.690075439479554,1.0219891924435935,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.11209473589526975,0.07386613710372264,-0.02056420284391902,0.23688193814396352,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,R,0.9635087215829377,0.022447016567185663,0.9068944014400561,0.9930495589733775,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9283490565663869,0.04212472207135455,0.8224574553633176,0.9861474265772197,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,p,2.9490998706182106e-05,0.0005908149424648359,1.0439948877597333e-07,0.0007494859581489194,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.006679206366568234,0.0008429539785896455,0.004805698655232835,0.008199204825403709,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.003410039183410306,0.0019709587567096096,-0.006978224900571182,0.0007610095684051169,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006050949328745725,0.0009528884082195891,0.004184211096040514,0.007888820481094825,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.08566804506357571,0.6499336836196815,0.9718253158075499,alcohol > alkane,6
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9122179664587354,0.1507558023933281,0.7152205381523804,1.0908109510449657,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.06146636575324693,0.11099363468198256,-0.07410961795996751,0.2141314219719559,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,R,0.9567520449117306,0.08700534595246834,0.8417388310526489,0.9991959107813766,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9153744754427782,0.10639336150679943,0.7085242597018798,0.9983924681222247,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,p,0.00019572322727819187,0.05406269589662546,1.689890529797483e-09,0.01291727214439677,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009522874417791363,0.0009323888954546448,0.007535963408087078,0.01119763932354864,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.003655684597291445,0.003107548898126927,-0.009072892051330286,0.0029252369363344105,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,MUE,0.009058503725457981,0.001057560126402103,0.0068865952965011384,0.011008190107222635,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20326983711560492,0.20619652471058064,0.944911182523068,alcohol ~ alkane,6
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8898439066701213,0.2343888870592227,0.6960952333179626,1.1321608770545049,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07907724194632382,0.16502535108603625,-0.09203041003997658,0.22210373566565578,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,R,0.935341160502976,0.0873187683229266,0.817948111765354,0.9878279309061357,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,R^2,0.8748630865310539,0.10192111563717027,0.669039113540508,0.9758040210782973,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,p,7.06947916771329e-05,0.04237415907586355,9.698288557993791e-08,0.003876624857576872,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012237250025778766,0.0011666001242566421,0.009795171151811029,0.014175958612896555,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,MSE,2.2071292426983913e-05,0.003888706697031194,-0.007223907743901026,0.007437736562693175,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,MUE,0.011281269185484144,0.0015119904359240557,0.008181182881463977,0.01396550956938809,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.16397731087675013,0.2418254167033372,0.9067647005823629,alcohol < alkane,6
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8442575170114499,0.09461108437578225,0.6881043285299073,1.0207281905619325,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.11619071327000186,0.07317295630462546,-0.02047215809219316,0.23808456038182002,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,R,0.9591230851085513,0.024788490341484212,0.8924795994735394,0.9922181698557309,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9199170923881452,0.046379418867616456,0.7965198354764493,0.984496896591856,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,p,4.368409399968429e-05,0.0005926781744575763,1.6460158759875202e-07,0.0012267663614469295,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.00685158285620818,0.0008011005034687674,0.0051066702462025364,0.008282266836705894,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.003258608982712611,0.0019382272535329128,-0.006783363328993985,0.0008389015511566233,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006328446588527554,0.0008661641397943932,0.004569081710563928,0.0079929584559369,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.08862888193107078,0.6499336836196815,0.9718253158075499,alcohol > alkane,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9169923722251655,0.12143364694006406,0.7109266339857125,1.09575373988137,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.058279604181397326,0.0905535867391705,-0.07699231759092917,0.2177275236860482,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,R,0.9568579680690694,0.07706618023000608,0.8649152347876103,0.9988663040184653,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9155771710572683,0.10373430919683842,0.7480783633677072,0.9977338933035091,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,p,0.00019430431902086446,0.05145418486715225,7.472647749007295e-09,0.0055973435525885845,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.009381966570996159,0.0009586745226624828,0.0073013513617030965,0.011052953865345851,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.0033005016484641547,0.003001090633229403,-0.00872511267524595,0.0028387278743296634,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008857543063198137,0.0011207262054977335,0.006556419146757267,0.010918640189776355,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.21100336923250496,0.1543033499620919,0.944911182523068,alcohol ~ alkane,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8888160235894256,0.23420209941255468,0.7037094816284059,1.5302375322084287,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.07996475085129984,0.16461173506791502,-0.34520707537549766,0.21798625563694807,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,R,0.9350335403170691,0.07540470223752602,0.7957197729574331,0.9881257053870679,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,R^2,0.874287721517872,0.10414266962822127,0.6331699570754289,0.9763924096466905,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,p,7.202253300277405e-05,0.04110406633999554,9.713168675479231e-08,0.005929614598854544,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.012265742426462006,0.001167468478200049,0.009701948134276264,0.014386808488251038,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,MSE,0.00017190450557084125,0.003989715851720001,-0.007562767299750317,0.00808524566612644,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,MUE,0.01131267930720382,0.0015024986452807597,0.008155241681427106,0.014151395679853828,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,Tau,0.6888888888888888,0.15737356878987702,0.3026531281668172,0.9079593845004517,alcohol < alkane,7
h_mix_rho_x_rho_pure,Binary Density,Slope,0.8437857032486729,0.09712546733028173,0.6903752748274373,1.0301594641640588,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.1167354094871238,0.0750896792338626,-0.02584705611931648,0.2360018236134871,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,R,0.9601934329542906,0.02447644670259714,0.8979683873097012,0.9942308593674694,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9219714286885458,0.045625678866080724,0.8063472246075856,0.9884950017185766,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,p,3.985199256637961e-05,0.0010745893581790855,5.272520891516158e-08,0.0010160069639216904,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.0067151313602739045,0.0008572163692035179,0.004920074471422604,0.008186032915797234,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.003075778283025188,0.0019986317436052887,-0.006678541475402404,0.0010055675263367985,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,MUE,0.006128418130206235,0.000935061943595658,0.004294219535163981,0.00791854273051313,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,Tau,0.9444444444444445,0.0834370729223345,0.669438681395203,0.9718253158075499,alcohol > alkane,8
h_mix_rho_x_rho_pure,Binary Density,Slope,0.9169556265289132,0.13683140219025108,0.7045431243264165,1.0875732357412888,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,Intercept,0.05875324275967475,0.10160035559736671,-0.0714011270578011,0.22402263661481858,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,R,0.9573249956019582,0.08032150808988195,0.8619741999193044,0.998707580749741,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,R^2,0.9164711472042892,0.10601261202052979,0.7429995213265249,0.9974168318470004,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,p,0.00018812903472212336,0.048019526418589184,2.3060595362806317e-08,0.006019725832761029,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,RMSE,0.00918996914370879,0.0009784327527700214,0.007046976659836162,0.010869952683307428,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,MSE,-0.002854123262107322,0.0030912853317180953,-0.008230422443284854,0.003602254388792331,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,MUE,0.008596354689250296,0.001131200208002214,0.0062107948973458005,0.010662750235560722,alcohol ~ alkane,8
h_mix_rho_x_rho_pure,Binary Density,Tau,0.7142857142857142,0.20234795790158394,0.1889822365046136,0.944911182523068,alcohol ~ alkane,8
